RPM, TIME
4959.2, 0.15908432006835938
4960.2, 0.31922149658203125
4974.3, 0.47940635681152344
4922.3, 0.6474781036376953
4845.7, 0.7995619773864746
4770.5, 0.9596414566040039
4701.0, 1.1196062564849854
4630.0, 1.279693365097046
4558.3, 1.4398729801177979
4402.5, 1.5998635292053223
4357.4, 1.7678635120391846
4299.8, 1.927863597869873
4242.8, 2.0798635482788086
4193.6, 2.247182846069336
4135.4, 2.4071831703186035
4007.8, 2.559112548828125
3979.0, 2.727182626724243
3923.7, 2.8870842456817627
3875.7, 3.0470855236053467
3827.3, 3.2070844173431396
3782.6, 3.367084264755249
3723.0, 3.527085542678833
3671.3, 3.6870851516723633
3628.8, 3.8470840454101562
3506.6, 4.007128953933716
3497.0, 4.16717267036438
3445.4, 4.327138423919678
3380.1, 4.487317323684692
3314.5, 4.647415637969971
3257.4, 4.807403802871704
3200.9, 4.967567443847656
3138.4, 5.127567291259766
3083.2, 5.287799119949341
3031.9, 5.447799444198608
2984.1, 5.607714653015137
2936.6, 5.767712116241455
2889.5, 5.927767753601074
2702.7, 6.087729454040527
2706.1, 6.247711420059204
2703.7, 6.407801389694214
2658.7, 6.567744016647339
2613.8, 6.72772479057312
2503.8, 6.88774037361145
2509.8, 7.0478129386901855
2405.8, 7.207733631134033
2481.9, 7.3677990436553955
2398.3, 7.5278894901275635
2387.8, 7.687890529632568
2300.4, 7.847891569137573
2203.0, 8.007890462875366
2205.7, 8.167890548706055
2218.2, 8.327890396118164
2110.7, 8.487890720367432
2133.0, 8.647890329360962
2135.4, 8.807890176773071
2098.2, 8.967890501022339
2061.5, 9.12789011001587
2024.6, 9.287173986434937
1988.5, 9.447180986404419
1952.1, 9.607099771499634
1916.0, 9.767181158065796
1816.0, 9.927135705947876
1879.9, 10.087425708770752
1844.2, 10.247431993484497
1811.8, 10.407559633255005
1782.1, 10.56778860092163
1751.5, 10.727797508239746
1720.4, 10.887815475463867
1689.5, 11.04778265953064
1658.9, 11.207828760147095
1628.5, 11.367825984954834
1508.5, 11.527825117111206
1598.2, 11.687825679779053
1567.6, 11.847824811935425
1536.6, 12.007827997207642
1505.4, 12.16709303855896
1474.4, 12.327080249786377
1474.4, 12.487176179885864
1443.5, 12.647176027297974
1412.2, 12.807175874710083
1380.4, 12.967110633850098
1380.4, 13.127079486846924
1348.3, 13.287109851837158
1315.6, 13.447109937667847
1315.6, 13.60710072517395
1282.1, 13.767079830169678
1247.9, 13.927180290222168
1216.8, 14.087115049362183
1216.8, 14.247087478637695
1189.1, 14.407176494598389
1161.3, 14.56710958480835
1132.8, 14.727109432220459
1132.8, 14.88717532157898
1103.9, 15.0471773147583
1074.3, 15.207266092300415
1044.1, 15.367647409439087
1044.1, 15.52696943283081
1013.4, 15.687982559204102
982.25, 15.847975730895996
982.25, 16.00706648826599
950.92, 16.16699981689453
950.92, 16.32801079750061
919.05, 16.487988471984863
886.71, 16.646969318389893
886.71, 16.807064533233643
854.1, 16.96724247932434
854.1, 17.12721538543701
820.66, 17.287458896636963
820.66, 17.44745922088623
786.4, 17.60775399208069
786.4, 17.76775097846985
751.3, 17.92767572402954
751.3, 18.08768081665039
714.84, 18.24768042564392
714.84, 18.40775966644287
677.27, 18.56775212287903
677.27, 18.727680206298828
638.88, 18.887762784957886
638.88, 19.04776167869568
604.36, 19.207762718200684
604.36, 19.36776089668274
574.11, 19.52776551246643
574.11, 19.6877601146698
543.22, 19.8476665019989
543.22, 20.007765769958496
511.7, 20.167762994766235
511.7, 20.327760696411133
511.7, 20.487751960754395
479.12, 20.64776062965393
479.12, 20.80774450302124
445.8, 20.96766448020935
445.8, 21.127763032913208
445.8, 21.287760734558105
411.26, 21.447762966156006
411.26, 21.60776114463806
411.26, 21.767744064331055
375.2, 21.9277606010437
375.2, 22.087761640548706
375.2, 22.247751712799072
337.46, 22.4077627658844
337.46, 22.56775140762329
337.46, 22.727763175964355
337.46, 22.887665510177612
298.08, 23.047669410705566
298.08, 23.207694053649902
298.08, 23.36767554283142
298.08, 23.5276939868927
256.23, 23.68769407272339
256.23, 23.84766387939453
256.23, 24.007753372192383
256.23, 24.167694330215454
256.23, 24.327763557434082
211.77, 24.487760543823242
211.77, 24.64775252342224
211.77, 24.807677507400513
211.77, 24.96766495704651
211.77, 25.12775206565857
211.77, 25.287668466567993
211.77, 25.447694063186646
