RPM, TIME
4999.9, 0.17108917236328125
5000.9, 0.3235642910003662
5007.9, 0.4835665225982666
4987.7, 0.6435704231262207
4921.2, 0.8035705089569092
4714.9, 0.9635648727416992
4709.6, 1.1315631866455078
4638.1, 1.2835698127746582
4569.3, 1.4434878826141357
4508.1, 1.6035702228546143
4442.3, 1.763566017150879
4378.2, 1.923480749130249
4255.4, 2.091564893722534
4193.6, 2.243563175201416
4138.3, 2.41156268119812
4087.6, 2.571492910385132
4029.8, 2.731513738632202
3976.1, 2.891524314880371
3802.9, 3.0515244007110596
3825.6, 3.211524248123169
3775.5, 3.371487617492676
3720.6, 3.531524896621704
3662.3, 3.6914806365966797
3609.6, 3.851572036743164
3538.7, 4.011570930480957
3484.7, 4.171565771102905
3430.4, 4.331563234329224
3307.6, 4.491691589355469
3205.9, 4.65182638168335
3224.8, 4.811828374862671
3174.6, 4.97182822227478
3124.8, 5.131091117858887
3075.6, 5.291266202926636
3029.6, 5.451262474060059
2986.7, 5.611255645751953
2944.2, 5.771263360977173
2901.9, 5.931604623794556
2860.2, 6.091605186462402
2818.6, 6.251525402069092
2737.0, 6.411540508270264
2695.5, 6.57152533531189
2694.4, 6.731612205505371
2604.3, 6.891524314880371
2514.8, 7.051525592803955
2574.8, 7.211561441421509
2535.3, 7.371605396270752
2495.3, 7.531620502471924
2455.7, 7.6917970180511475
2309.2, 7.851892948150635
2395.5, 8.011890649795532
2302.0, 8.171892642974854
2208.5, 8.331892967224121
2295.0, 8.491891622543335
2201.4, 8.651134729385376
2107.5, 8.811201572418213
2153.8, 8.971202611923218
2150.2, 9.131115913391113
2116.6, 9.291202545166016
2083.0, 9.451194047927856
2049.3, 9.611212730407715
2015.6, 9.771193981170654
1982.0, 9.931194067001343
1948.3, 10.091151237487793
1914.6, 10.251144647598267
1804.6, 10.411115407943726
1880.9, 10.571114778518677
1847.2, 10.731201887130737
1816.5, 10.891197204589844
1788.7, 11.051127433776855
1760.9, 11.211113929748535
1733.2, 11.371199607849121
1705.6, 11.53115439414978
1678.0, 11.691200733184814
1650.5, 11.851197719573975
1600.5, 12.01119351387024
1622.7, 12.17112922668457
1593.9, 12.331326961517334
1564.2, 12.491299629211426
1534.1, 12.651325702667236
1503.9, 12.811252117156982
1503.9, 12.971251010894775
1473.2, 13.131251096725464
1442.0, 13.291260719299316
1410.3, 13.451251983642578
1410.3, 13.611246824264526
1378.0, 13.771276712417603
1345.1, 13.931281566619873
1311.6, 14.095458984375
1311.6, 14.247463464736938
1277.3, 14.407464981079102
1242.5, 14.57142162322998
1242.5, 14.731509923934937
1210.8, 14.89143967628479
1182.5, 15.051655769348145
1153.8, 15.211657524108887
1103.8, 15.37157940864563
1124.5, 15.531665086746216
1094.5, 15.691575765609741
1063.7, 15.851606607437134
1063.7, 16.01158833503723
1032.1, 16.171658039093018
1000.2, 16.33158826828003
1000.2, 16.491610288619995
968.38, 16.651655912399292
935.74, 16.811662673950195
935.74, 16.971588373184204
902.38, 17.131781339645386
902.38, 17.291780948638916
867.83, 17.451727628707886
830.83, 17.61171793937683
832.42, 17.77179193496704
795.99, 17.93178129196167
795.99, 18.09178137779236
758.44, 18.25178098678589
758.44, 18.411921739578247
720.02, 18.571932077407837
720.02, 18.731931686401367
720.02, 18.891932249069214
680.35, 19.050893783569336
680.35, 19.211902856826782
639.53, 19.37192130088806
639.53, 19.531888484954834
602.69, 19.691890716552734
602.69, 19.851004600524902
569.92, 20.01103186607361
569.92, 20.17102861404419
536.09, 20.331077814102173
536.09, 20.49100422859192
501.23, 20.651006937026978
501.23, 20.811261653900146
465.06, 20.971654415130615
465.06, 21.131641149520874
465.06, 21.291653394699097
427.65, 21.451772928237915
427.65, 21.61176085472107
427.65, 21.77182149887085
388.62, 21.931819438934326
388.62, 22.091826915740967
388.62, 22.251790761947632
347.58, 22.411759853363037
347.58, 22.5717613697052
347.58, 22.731762170791626
347.58, 22.891759634017944
303.94, 23.051790714263916
303.94, 23.211758613586426
303.94, 23.371757984161377
303.94, 23.531758546829224
257.3, 23.691758155822754
257.3, 23.851826667785645
257.3, 24.011759519577026
257.3, 24.171826362609863
257.3, 24.331827402114868
206.5, 24.491820096969604
206.5, 24.651826858520508
206.5, 24.811826705932617
206.5, 24.971816062927246
206.5, 25.131827116012573
206.5, 25.291765928268433
206.5, 25.45179057121277
