RPM, TIME
5008.2, 0.16004228591918945
5007.2, 0.32025742530822754
5028.0, 0.48829007148742676
4989.9, 0.6402871608734131
4920.3, 0.8002846240997314
4841.1, 0.9603633880615234
4772.0, 1.120042324066162
4633.4, 1.2802555561065674
4569.6, 1.4402720928192139
4514.7, 1.6002156734466553
4457.3, 1.7601971626281738
4394.4, 1.9199957847595215
4328.3, 2.0800633430480957
4208.2, 2.2402923107147217
4146.3, 2.399817943572998
4105.9, 2.5598933696746826
4051.7, 2.720193386077881
3991.8, 2.880248785018921
3939.5, 3.040059804916382
3876.1, 3.2001571655273438
3798.3, 3.3601670265197754
3653.6, 3.520167827606201
3603.3, 3.6801671981811523
3543.5, 3.840125322341919
3490.7, 4.000126123428345
3438.6, 4.160130500793457
3387.2, 4.320224285125732
3336.7, 4.480318069458008
3287.0, 4.640343427658081
3232.0, 4.800281286239624
3184.0, 4.960305452346802
3136.6, 5.12035346031189
3009.5, 5.280176639556885
3004.8, 5.451693296432495
2964.3, 5.599941968917847
2924.0, 5.759951591491699
2884.1, 5.9198596477508545
2844.7, 6.079903841018677
2805.5, 6.239903688430786
2766.5, 6.39995002746582
2727.4, 6.559959173202515
2689.4, 6.719899415969849
2652.1, 6.8798627853393555
2614.9, 7.039862871170044
2577.5, 7.1999592781066895
2540.8, 7.3599607944488525
2504.0, 7.51994776725769
2467.5, 7.679957866668701
2434.0, 7.839949607849121
2403.1, 7.999960660934448
2372.4, 8.159863233566284
2341.6, 8.319960832595825
2310.9, 8.479959487915039
2280.3, 8.651862859725952
2250.0, 8.799958944320679
2219.4, 8.959961175918579
2189.1, 9.119958639144897
2158.7, 9.279958009719849
2128.5, 9.43987512588501
2098.3, 9.600080251693726
2067.8, 9.760124444961548
2037.5, 9.920079708099365
2007.3, 10.080052137374878
1977.3, 10.24008059501648
1907.3, 10.400135278701782
1947.2, 10.56006908416748
1917.2, 10.720079898834229
1887.4, 10.880139589309692
1857.7, 11.040135860443115
1828.1, 11.200136661529541
1801.3, 11.360037565231323
1777.0, 11.532080173492432
1752.7, 11.69203805923462
1702.7, 11.84403657913208
1729.3, 12.004335403442383
1706.5, 12.164298057556152
1684.0, 12.324126243591309
1661.8, 12.484224081039429
1639.0, 12.644214153289795
1614.3, 12.804181575775146
1589.4, 12.964226722717285
1589.4, 13.12421441078186
1564.5, 13.284393548965454
1539.0, 13.444395303726196
1512.6, 13.604398012161255
1485.8, 13.772390365600586
1495.8, 13.924429178237915
1459.1, 14.084392786026001
1432.3, 14.244394063949585
1405.3, 14.404420375823975
1375.3, 14.564429998397827
1378.1, 14.724393367767334
1350.5, 14.883390665054321
1322.3, 15.04439377784729
1322.3, 15.20445442199707
1293.3, 15.364391326904297
1263.9, 15.524392366409302
1263.9, 15.684399604797363
1234.2, 15.844395399093628
1207.7, 16.00442123413086
1184.5, 16.16442108154297
1184.5, 16.324426889419556
1161.0, 16.48442053794861
1136.6, 16.64348840713501
1111.8, 16.804394483566284
1001.8, 16.964420557022095
1086.5, 17.124431848526
1060.5, 17.284431219100952
1033.9, 17.452420473098755
1033.9, 17.60442614555359
1007.0, 17.76442050933838
980.23, 17.93241047859192
980.23, 18.084420204162598
953.17, 18.244431018829346
953.17, 18.403605937957764
925.46, 18.563605546951294
897.27, 18.72360849380493
897.27, 18.89162039756775
867.97, 19.043925523757935
867.97, 19.203981161117554
838.04, 19.363980770111084
838.04, 19.524242639541626
807.39, 19.6842999458313
778.39, 19.844316720962524
776.08, 20.004319429397583
740.08, 20.16427206993103
743.91, 20.32430624961853
743.91, 20.48431658744812
710.81, 20.6443190574646
710.81, 20.804314136505127
676.8, 20.964165925979614
676.8, 21.124078273773193
641.53, 21.284076690673828
641.53, 21.444079399108887
641.53, 21.60407567024231
605.24, 21.76410746574402
605.24, 21.924177408218384
572.68, 22.084174394607544
572.68, 22.24417734146118
543.82, 22.404163360595703
543.82, 22.56417751312256
514.35, 22.724174976348877
514.35, 22.884177207946777
484.25, 23.044174194335938
484.25, 23.204078435897827
450.25, 23.364081859588623
453.05, 23.524075984954834
453.05, 23.684082508087158
420.85, 23.84407901763916
420.85, 24.004079580307007
420.85, 24.164077520370483
387.43, 24.32416558265686
387.43, 24.484078645706177
387.43, 24.644078016281128
352.24, 24.804177284240723
352.24, 24.96417498588562
352.24, 25.12417769432068
352.24, 25.284176111221313
315.38, 25.444175958633423
315.38, 25.60407853126526
315.38, 25.76416540145874
315.38, 25.924174308776855
276.79, 26.08415150642395
276.79, 26.244176626205444
276.79, 26.404107809066772
276.79, 26.564175128936768
235.27, 26.73610782623291
235.27, 26.888076066970825
235.27, 27.048076391220093
235.27, 27.208078384399414
235.27, 27.368157625198364
235.27, 27.52824091911316
