RPM, TIME
5000.4, 0.160475492477417
5005.1, 0.31972360610961914
4987.0, 0.4797708988189697
4946.6, 0.6477704048156738
4875.7, 0.7997713088989258
4809.8, 0.9597711563110352
4741.3, 1.1197659969329834
4681.1, 1.279771089553833
4543.8, 1.439697504043579
4495.8, 1.6076948642730713
4437.6, 1.7597613334655762
4369.9, 1.9277615547180176
4313.9, 2.0796995162963867
4261.2, 2.240363359451294
4198.5, 2.399726390838623
4095.3, 2.5597894191741943
4038.4, 2.7197892665863037
4000.7, 2.8797898292541504
3957.3, 3.0401177406311035
3881.5, 3.2002575397491455
3799.0, 3.360273838043213
3734.5, 3.520220994949341
3671.1, 3.680510997772217
3571.5, 3.8477225303649902
3525.2, 4.000077486038208
3479.9, 4.159568786621094
3435.5, 4.319585084915161
3392.0, 4.480055570602417
3349.6, 4.640300273895264
3308.2, 4.800299167633057
3267.3, 4.96036171913147
3102.1, 5.1203391551971436
3101.9, 5.2803053855896
3101.7, 5.440329551696777
3081.5, 5.6003029346466064
3025.3, 5.760298728942871
2991.8, 5.920382499694824
2958.9, 6.080328464508057
2926.5, 6.239630460739136
2894.9, 6.4002602100372314
2863.5, 6.5596113204956055
2831.7, 6.720350742340088
2799.1, 6.880350112915039
2766.3, 7.040015935897827
2703.4, 7.200329303741455
2671.5, 7.35985255241394
2601.2, 7.519484043121338
2611.6, 7.679836988449097
2501.6, 7.840047836303711
2592.1, 8.000162363052368
2552.5, 8.159544229507446
2522.4, 8.320116996765137
2492.2, 8.47970700263977
2461.4, 8.640451431274414
2432.9, 8.799951791763306
2386.9, 8.959914922714233
2391.2, 9.119913816452026
2305.7, 9.279964685440063
2305.2, 9.452191352844238
2279.6, 9.61246109008789
2253.4, 9.771795988082886
2226.6, 9.93213415145874
2199.3, 10.092116594314575
2179.3, 10.244189023971558
2101.7, 10.404191255569458
2144.9, 10.564358234405518
2118.3, 10.724406242370605
2092.3, 10.883661985397339
2066.6, 11.044097661972046
2039.9, 11.204337120056152
2012.7, 11.364095449447632
1985.6, 11.52437710762024
1958.5, 11.683745861053467
1931.0, 11.85199761390686
1931.0, 12.004300594329834
1902.7, 12.172421216964722
1874.0, 12.324436902999878
1845.3, 12.484112024307251
1818.9, 12.643848419189453
1794.9, 12.803924560546875
1770.9, 12.963658332824707
1746.9, 13.123954057693481
1722.8, 13.283853530883789
1698.6, 13.443859100341797
1678.6, 13.60439419746399
1673.9, 13.764089822769165
1648.8, 13.924314260482788
1623.8, 14.083652973175049
1598.3, 14.244084596633911
1572.5, 14.404092073440552
1546.5, 14.563799858093262
1546.5, 14.723931550979614
1519.9, 14.884339809417725
1493.2, 15.044458389282227
1466.4, 15.203488111495972
1439.1, 15.36345911026001
1439.1, 15.523463010787964
1411.3, 15.684457778930664
1383.2, 15.844458818435669
1393.2, 16.003756761550903
1354.7, 16.163612127304077
1325.9, 16.32421064376831
1296.4, 16.484211921691895
1296.4, 16.64424729347229
1266.8, 16.803478717803955
1237.0, 16.963828563690186
1207.0, 17.124300718307495
1209.9, 17.28385853767395
1185.6, 17.44408392906189
1161.2, 17.60406494140625
1136.5, 17.764338970184326
1136.5, 17.92427682876587
1111.6, 18.08431601524353
1086.0, 18.243903398513794
1086.0, 18.404006242752075
1060.0, 18.564236640930176
1033.5, 18.724435091018677
1003.5, 18.883646488189697
1007.2, 19.04370617866516
980.89, 19.203721046447754
980.89, 19.36367440223694
954.13, 19.524068117141724
927.33, 19.684268951416016
927.33, 19.844348192214966
900.4, 20.00377058982849
873.4, 20.16370153427124
873.13, 20.32422685623169
844.97, 20.48426604270935
844.97, 20.6441969871521
816.06, 20.80426001548767
816.06, 20.964539766311646
786.52, 21.12367057800293
786.52, 21.283778429031372
756.72, 21.444464206695557
756.72, 21.603590726852417
726.13, 21.764297008514404
726.13, 21.923705101013184
694.74, 22.084352493286133
694.74, 22.244144678115845
662.74, 22.4044930934906
662.71, 22.564027309417725
662.71, 22.724060773849487
629.89, 22.884434938430786
629.89, 23.04409146308899
600.3, 23.203526973724365
600.3, 23.363795280456543
574.58, 23.524348735809326
574.58, 23.684318780899048
548.12, 23.843546152114868
548.12, 24.004533052444458
520.95, 24.163777112960815
520.95, 24.32451319694519
493.08, 24.48370909690857
493.08, 24.644360542297363
460.08, 24.80437397956848
464.47, 24.96361780166626
464.47, 25.12361478805542
434.8, 25.28361487388611
434.8, 25.443614721298218
434.8, 25.603614807128906
404.2, 25.76361346244812
404.2, 25.92384386062622
404.2, 26.083996772766113
372.61, 26.2439923286438
372.61, 26.403993129730225
372.61, 26.563992977142334
339.77, 26.72399401664734
339.77, 26.883992195129395
339.77, 27.043994188308716
339.77, 27.20398259162903
305.2, 27.363982439041138
305.2, 27.52399230003357
305.2, 27.68399429321289
305.2, 27.843981742858887
268.95, 28.003992080688477
268.95, 28.163986206054688
268.95, 28.323984146118164
268.95, 28.483999252319336
230.95, 28.644110202789307
230.68, 28.808385848999023
230.68, 28.967705249786377
230.68, 29.13162398338318
230.68, 29.29179310798645
230.68, 29.45181918144226
189.22, 29.61181902885437
189.22, 29.7718186378479
189.22, 29.931952238082886
189.22, 30.09222722053528
189.22, 30.252276182174683
189.22, 30.412274837493896
189.22, 30.572274923324585
189.22, 30.724397897720337
