RPM, TIME
5107.4, 0.159074068069458
5137.7, 0.3271310329437256
5136.4, 0.47928571701049805
5103.4, 0.6392786502838135
5031.3, 0.7992475032806396
4952.2, 0.9592502117156982
4800.3, 1.1192853450775146
4738.7, 1.2872531414031982
4665.9, 1.4393293857574463
4595.6, 1.599388599395752
4540.9, 1.759467601776123
4482.0, 1.9195048809051514
4428.3, 2.079709053039551
4307.1, 2.2397873401641846
4255.1, 2.3990182876586914
4216.8, 2.5590949058532715
4158.1, 2.719217300415039
4116.6, 2.879528284072876
4059.5, 3.0395054817199707
3884.2, 3.1994714736938477
3818.6, 3.367499589920044
3759.2, 3.5275495052337646
3696.1, 3.6875112056732178
3637.9, 3.8394999504089355
3590.5, 3.999502658843994
3544.0, 4.159510850906372
3492.6, 4.319531440734863
3447.6, 4.47955584526062
3363.6, 4.647660970687866
3300.9, 4.799699544906616
3277.8, 4.967665910720825
3237.2, 5.119657754898071
3197.5, 5.279649972915649
3158.3, 5.4476258754730225
3119.6, 5.599708318710327
3081.2, 5.759708881378174
3045.3, 5.92769980430603
3011.6, 6.079699993133545
2978.2, 6.2396399974823
2473.9, 8.64302110671997
2443.6, 8.835021018981934
2415.2, 8.963020324707031
2388.8, 9.12302851676941
2362.0, 9.283040761947632
2335.1, 9.443022966384888
2308.1, 9.603026390075684
2281.3, 9.763023614883423
2254.6, 9.923052787780762
2228.1, 10.083019733428955
2201.7, 10.24306344985962
2175.0, 10.40302038192749
2147.7, 10.563057661056519
2063.3, 11.043021202087402
2003.3, 11.203051805496216
2034.7, 11.363028764724731
2005.9, 11.523022413253784
1976.7, 11.683027029037476
1947.3, 11.84305191040039
1917.5, 12.003022909164429
1826.2, 12.643023014068604
1798.1, 12.804019689559937
1772.7, 12.963101863861084
1670.4, 13.603259801864624
1644.4, 13.763278484344482
1614.4, 13.923309326171875
1618.1, 14.083309412002563
1591.3, 14.243261337280273
1563.9, 14.403317928314209
1536.3, 14.563262462615967
1508.9, 14.723495244979858
1508.9, 14.883490324020386
1481.2, 15.04349160194397
1396.5, 15.679538249969482
1367.5, 15.839581966400146
1338.1, 16.011905908584595
1277.7, 16.64374351501465
1246.4, 16.803657054901123
1214.6, 16.963691473007202
1104.6, 17.12365698814392
1185.9, 17.283658981323242
1160.1, 17.44365692138672
1134.1, 17.60366153717041
1104.1, 17.763670682907104
1108.1, 17.923024892807007
1082.0, 18.08710551261902
1001.1, 18.72310709953308
1001.1, 18.879130601882935
973.23, 19.047117233276367
917.72, 19.67905592918396
889.54, 19.83905816078186
860.74, 20.011093854904175
860.74, 20.163463830947876
831.62, 20.323761224746704
831.62, 20.48372173309326
802.03, 20.643688201904297
740.79, 21.287900924682617
740.79, 21.447957038879395
708.89, 21.607924222946167
676.37, 22.243391513824463
642.83, 22.403379440307617
642.83, 22.56344223022461
608.63, 22.72343397140503
608.63, 22.879709482192993
577.79, 23.03962278366089
577.79, 23.19970941543579
522.92, 23.84790325164795
494.53, 24.007908582687378
494.53, 24.16791296005249
435.22, 24.811418771743774
435.22, 24.971420288085938
435.22, 25.131373405456543
372.31, 25.77139925956726
372.31, 25.931389570236206
372.31, 26.09139895439148
338.77, 26.25135374069214
303.83, 26.883179664611816
303.83, 27.043179988861084
303.83, 27.203263759613037
267.27, 27.851563692092896
267.27, 28.01155185699463
267.27, 28.17155170440674
228.31, 28.331551790237427
228.31, 28.96752142906189
228.31, 29.127551555633545
185.93, 29.28752589225769
185.93, 29.923688411712646
185.93, 30.08368468284607
185.93, 30.255774974822998
