RPM, TIME
5028.5, 0.17202997207641602
5029.3, 0.3200037479400635
5036.8, 0.4800293445587158
400.0, 1.2880868911743164
4619.4, 1.4479997158050537
4303.0, 2.092297077178955
4257.0, 2.2438104152679443
4205.3, 2.4041762351989746
3921.9, 3.0522563457489014
3856.1, 3.2038333415985107
3772.9, 3.3641576766967773
3717.1, 3.524076223373413
3495.5, 4.167368650436401
3408.9, 4.327368259429932
3365.2, 4.487363338470459
3193.1, 5.131368398666382
3152.5, 5.2913641929626465
3107.4, 5.443375825881958
3067.8, 5.611523151397705
2808.5, 6.2476818561553955
2885.1, 6.40768837928772
2829.0, 6.56768274307251
2698.9, 7.207659721374512
2668.6, 7.367666721343994
2638.1, 7.52765965461731
2607.3, 7.687658786773682
2576.6, 7.847666501998901
2546.2, 8.007610082626343
2516.2, 8.16761827468872
2402.7, 8.803948640823364
2376.0, 8.96410346031189
2349.1, 9.124012231826782
2240.3, 9.77163815498352
2212.7, 9.931654691696167
2185.8, 10.09177541732788
2158.6, 10.251844882965088
2131.4, 10.411849737167358
2104.4, 10.571841955184937
2076.9, 10.731842041015625
1992.5, 11.368313550949097
1964.0, 11.528312921524048
1935.5, 11.688281536102295
1849.2, 12.327986478805542
1822.2, 12.487942457199097
1797.5, 12.647930145263672
1772.7, 12.808000802993774
1747.9, 12.967918395996094
1723.2, 13.127990484237671
1698.4, 13.288041830062866
1673.5, 13.448046207427979
1648.4, 13.608041048049927
1623.2, 13.776051759719849
1545.5, 14.41140627861023
1519.1, 14.571406126022339
1409.1, 14.731406450271606
1409.2, 15.37140703201294
1409.2, 15.531428575515747
1380.9, 15.691420793533325
1352.2, 15.851405620574951
1302.2, 16.011404991149902
1323.2, 16.17148780822754
1293.9, 16.33160710334778
1206.2, 16.967623472213745
1186.2, 17.127702951431274
1181.6, 17.28761863708496
1107.5, 17.93163299560547
1082.1, 18.091548442840576
1056.0, 18.251566648483276
1056.0, 18.411576747894287
1029.7, 18.571547746658325
1002.8, 18.731645107269287
1002.8, 18.891547679901123
921.22, 19.528160333633423
921.22, 19.68819284439087
893.43, 19.848180532455444
836.91, 20.488340854644775
808.16, 20.64834952354431
808.16, 20.808326959609985
778.98, 20.967397451400757
778.98, 21.128332376480103
749.24, 21.288352489471436
749.24, 21.448307752609253
688.14, 22.088077306747437
656.68, 22.25534677505493
656.68, 22.407769441604614
596.57, 23.0473690032959
596.57, 23.207443237304688
571.8, 23.367469310760498
571.8, 23.53583598136902
546.69, 23.68785309791565
546.69, 23.85596537590027
521.19, 24.015854835510254
521.19, 24.167853355407715
494.84, 24.335854291915894
494.84, 24.49585747718811
439.97, 25.131851196289062
439.97, 25.291853189468384
439.97, 25.451953411102295
381.92, 26.092156887054443
381.92, 26.25228786468506
381.92, 26.411588668823242
351.22, 26.57150650024414
351.22, 26.73158550262451
351.22, 26.89150905609131
319.33, 27.059550523757935
319.33, 27.21153998374939
319.33, 27.375766277313232
319.33, 27.535739183425903
286.22, 28.168088674545288
251.46, 28.340096950531006
251.46, 28.488155603408813
214.46, 29.132253408432007
214.21, 29.291295766830444
214.21, 29.452252864837646
214.21, 29.612252473831177
214.21, 29.772252798080444
214.21, 29.932257413864136
214.21, 30.092253923416138
174.05, 30.72811985015869
174.05, 30.888127326965332
174.05, 31.048126697540283
